organization_key,organization_name,encounter_date_key,encounter_date,encounter_class,encounter_count,unique_patients,average_duration_minutes,median_duration_minutes,inpatient_count,emergency_count,total_claim_cost,payer_coverage,patient_responsibility,provider_count
363458983347729064,Fitchburg Outpatient Clinic,20120405,2012-04-05,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120406,2012-04-06,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120407,2012-04-07,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20120408,2012-04-08,outpatient,1,1,34.03333333333333,34.03333333333333,0,0,1272.18,127.69,1144.49,1
363458983347729064,Fitchburg Outpatient Clinic,20120408,2012-04-08,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120411,2012-04-11,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120413,2012-04-13,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120414,2012-04-14,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120415,2012-04-15,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120416,2012-04-16,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120417,2012-04-17,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120418,2012-04-18,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120419,2012-04-19,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120420,2012-04-20,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20120421,2012-04-21,outpatient,1,1,38.8,38.8,0,0,1038.36,830.67,207.69,1
363458983347729064,Fitchburg Outpatient Clinic,20120421,2012-04-21,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120423,2012-04-23,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120425,2012-04-25,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120426,2012-04-26,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120427,2012-04-27,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120428,2012-04-28,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120429,2012-04-29,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120502,2012-05-02,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120505,2012-05-05,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20120505,2012-05-05,wellness,1,1,58.166666666666664,58.166666666666664,0,0,866.52,693.20,173.32,1
363458983347729064,Fitchburg Outpatient Clinic,20120506,2012-05-06,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120507,2012-05-07,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120508,2012-05-08,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120510,2012-05-10,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120511,2012-05-11,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120513,2012-05-13,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20120516,2012-05-16,ambulatory,1,1,15.0,15.0,0,0,85.55,35.55,50.00,1
363458983347729064,Fitchburg Outpatient Clinic,20120516,2012-05-16,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120517,2012-05-17,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20120519,2012-05-19,ambulatory,1,1,172.55,172.55,0,0,3105.35,2484.28,621.07,1
363458983347729064,Fitchburg Outpatient Clinic,20120519,2012-05-19,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120520,2012-05-20,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120521,2012-05-21,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20120524,2012-05-24,outpatient,1,1,29.983333333333334,29.983333333333334,0,0,6225.40,4980.32,1245.08,1
363458983347729064,Fitchburg Outpatient Clinic,20120524,2012-05-24,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20120525,2012-05-25,ambulatory,1,1,25.25,25.25,0,0,516.95,466.95,50.00,1
363458983347729064,Fitchburg Outpatient Clinic,20120525,2012-05-25,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120526,2012-05-26,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120527,2012-05-27,ambulatory,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20120529,2012-05-29,ambulatory,1,1,30.0,30.0,0,0,2176.01,1740.80,435.21,1
723111811226363721,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,20120602,2012-06-02,emergency,1,1,60.0,60.0,0,1,875.90,700.70,175.20,1
469245621271018320,LYNN URGENT CARE LLC,20120609,2012-06-09,urgentcare,1,1,15.0,15.0,0,0,291.74,233.38,58.36,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20120612,2012-06-12,outpatient,1,1,15.616666666666667,15.616666666666667,0,0,2666.50,2133.20,533.30,1
469245621271018320,LYNN URGENT CARE LLC,20120616,2012-06-16,urgentcare,1,1,35.35,35.35,0,0,1584.83,1267.84,316.99,1
469245621271018320,LYNN URGENT CARE LLC,20120623,2012-06-23,urgentcare,1,1,15.0,15.0,0,0,291.74,233.38,58.36,1
469245621271018320,LYNN URGENT CARE LLC,20120630,2012-06-30,urgentcare,1,1,48.31666666666667,48.31666666666667,0,0,1088.00,870.38,217.62,1
44500129533123678,SOUTHCOAST HOSPITALS GROUP INC,20120702,2012-07-02,outpatient,1,1,15.0,15.0,0,0,142.58,0.00,142.58,1
469245621271018320,LYNN URGENT CARE LLC,20120707,2012-07-07,urgentcare,1,1,15.0,15.0,0,0,643.44,514.74,128.70,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20120714,2012-07-14,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
587757060655614946,CLARITY HEALTH & WELLNESS LLC,20120716,2012-07-16,wellness,1,1,50.46666666666667,50.46666666666667,0,0,1183.72,1083.72,100.00,1
723111811226363721,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,20120721,2012-07-21,emergency,1,1,60.0,60.0,0,1,1091.60,873.26,218.34,1
1108258114602746895,CAMBRIDGE REHABILITATION & NURSING CENTER,20120722,2012-07-22,emergency,1,1,60.0,60.0,0,1,87.71,37.71,50.00,1
469245621271018320,LYNN URGENT CARE LLC,20120728,2012-07-28,urgentcare,1,1,15.0,15.0,0,0,291.74,233.38,58.36,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20120804,2012-08-04,outpatient,1,1,42.583333333333336,42.583333333333336,0,0,815.27,652.20,163.07,1
132019786462314408,DAVIS SQUARE FAMILY PRACTICE,20120809,2012-08-09,wellness,1,1,30.366666666666667,30.366666666666667,0,0,853.36,753.36,100.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20120818,2012-08-18,ambulatory,1,1,165.43333333333334,165.43333333333334,0,0,3105.35,2484.28,621.07,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20120911,2012-09-11,outpatient,1,1,18.933333333333334,18.933333333333334,0,0,3797.25,2851.40,945.85,1
790885867393293671,DUTTON FAMILY CARE ASSOCIATES LLP,20121011,2012-10-11,wellness,1,1,43.43333333333333,43.43333333333333,0,0,919.90,0.00,919.90,1
389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,20121011,2012-10-11,ambulatory,1,1,20.383333333333333,20.383333333333333,0,0,7751.57,6201.26,1550.31,1
1053862909723414558,COMPASSIONATE HEALTH CARE GROUP LLC,20121022,2012-10-22,wellness,1,1,54.85,54.85,0,0,849.22,749.22,100.00,1
363458983347729064,Fitchburg Outpatient Clinic,20121024,2012-10-24,ambulatory,1,1,301.1666666666667,301.1666666666667,0,0,1444.46,0.00,1444.46,1
815218868737845247,Causeway OPC,20121108,2012-11-08,wellness,1,1,32.583333333333336,32.583333333333336,0,0,795.14,518.15,276.99,1
658306035533165929,VMD PRIMARY PROVIDERS MASSACHUSETTS PLLC,20121113,2012-11-13,wellness,1,1,59.166666666666664,59.166666666666664,0,0,853.36,0.00,853.36,1
160559015988030201,HEALTHFIRST FAMILY CARE CENTER INC,20121113,2012-11-13,wellness,1,1,48.63333333333333,48.63333333333333,0,0,778.78,623.02,155.76,1
363458983347729064,Fitchburg Outpatient Clinic,20121117,2012-11-17,ambulatory,1,1,305.18333333333334,305.18333333333334,0,0,1444.46,1155.57,288.89,1
363458983347729064,Fitchburg Outpatient Clinic,20121125,2012-11-25,ambulatory,1,1,30.0,30.0,0,0,1181.95,945.56,236.39,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20121211,2012-12-11,outpatient,1,1,18.766666666666666,18.766666666666666,0,0,3167.75,2534.20,633.55,1
58830663438005741,SUNRISE HEALTHCARE LLC,20130102,2013-01-02,wellness,1,1,30.9,30.9,0,0,704.20,0.00,704.20,1
1108258114602746895,CAMBRIDGE REHABILITATION & NURSING CENTER,20130105,2013-01-05,emergency,1,1,60.0,60.0,0,1,12010.67,11960.67,50.00,1
969560228442772145,FAMILY PRACTICE GROUP PC,20130123,2013-01-23,wellness,1,1,50.68333333333333,50.68333333333333,0,0,1247.93,1147.93,100.00,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20130125,2013-01-25,ambulatory,1,1,15.0,15.0,0,0,775.79,620.63,155.16,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20130127,2013-01-27,ambulatory,1,1,44.0,44.0,0,0,2730.98,2102.34,628.64,1
540724220146399220,FALL RIVER JEWISH HOME  INC,20130205,2013-02-05,emergency,1,1,60.0,60.0,0,1,713.58,570.86,142.72,1
654094879719975440,BARRINGTON URGENT CARE PC,20130212,2013-02-12,urgentcare,1,1,15.0,15.0,0,0,784.17,627.33,156.84,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20130219,2013-02-19,ambulatory,1,1,225.06666666666666,225.06666666666666,0,0,2673.95,2139.16,534.79,1
164982158369714689,A&A HEALTHCARE LLC,20130220,2013-02-20,wellness,1,1,37.43333333333333,37.43333333333333,0,0,860.16,860.16,0.00,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20130312,2013-03-12,outpatient,1,1,15.0,15.0,0,0,4575.68,3660.54,915.14,1
441536440845856287,WELLESLEY FAMILY CARE ASSOCIATES  PC,20130315,2013-03-15,wellness,1,1,58.03333333333333,58.03333333333333,0,0,778.78,437.60,341.18,1
264175530648959689,SIGNATURE HEALTHCARE MEDICAL GROUP INC,20130324,2013-03-24,wellness,1,1,56.416666666666664,56.416666666666664,0,0,704.20,604.20,100.00,1
389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,20130329,2013-03-29,ambulatory,1,1,188.51666666666668,188.51666666666668,0,0,3105.35,2484.28,621.07,1
651473276246308486,GREATER LAWRENCE FAMILY HEALTH CENTER INC,20130421,2013-04-21,wellness,1,1,45.13333333333333,45.13333333333333,0,0,919.90,0.00,919.90,1
1100386330438199965,WALTHAM WESTON INTERNAL MEDICINE ASSOCIATES  P.C.,20130426,2013-04-26,wellness,1,1,53.31666666666667,53.31666666666667,0,0,1433.92,1147.12,286.80,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20130511,2013-05-11,wellness,1,1,34.8,34.8,0,0,1601.81,1281.43,320.38,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20130519,2013-05-19,outpatient,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
363458983347729064,Fitchburg Outpatient Clinic,20130524,2013-05-24,emergency,1,1,60.0,60.0,0,1,4681.19,3744.93,936.26,1
363458983347729064,Fitchburg Outpatient Clinic,20130524,2013-05-24,inpatient,1,1,2886.65,2886.65,1,0,3920.92,3136.68,784.24,1
441536440845856287,WELLESLEY FAMILY CARE ASSOCIATES  PC,20130607,2013-06-07,wellness,1,1,15.0,15.0,0,0,211.38,169.10,42.28,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20130611,2013-06-11,outpatient,1,1,15.0,15.0,0,0,1250.85,1000.68,250.17,1
919548777387151765,SOUTH SHORE CENTER FOR WELLNESS LTD,20130615,2013-06-15,wellness,1,1,42.15,42.15,0,0,704.20,0.00,704.20,1
1037822919216517364,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20130628,2013-06-28,outpatient,1,1,30.766666666666666,30.766666666666666,0,0,1240.31,992.24,248.07,1
1108258114602746895,CAMBRIDGE REHABILITATION & NURSING CENTER,20130804,2013-08-04,emergency,1,1,60.0,60.0,0,1,146.18,96.18,50.00,1
102665420104747686,MASS GENERAL BRIGHAM URGENT CARE LLC,20130826,2013-08-26,urgentcare,1,1,28.766666666666666,28.766666666666666,0,0,952.92,902.92,50.00,1
433837020145504394,ZANJABEE INTEGRATIVE MEDICINE AND PRIMARY CARE LLC,20130830,2013-08-30,wellness,1,1,34.38333333333333,34.38333333333333,0,0,1291.31,0.00,1291.31,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20130910,2013-09-10,outpatient,1,1,18.833333333333332,18.833333333333332,0,0,2966.91,2187.13,779.78,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20130914,2013-09-14,outpatient,1,1,50.88333333333333,50.88333333333333,0,0,1814.07,1451.24,362.83,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20130917,2013-09-17,ambulatory,1,1,15.0,15.0,0,0,7236.33,4622.67,2613.66,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20130928,2013-09-28,ambulatory,1,1,213.11666666666667,213.11666666666667,0,0,3105.35,2484.28,621.07,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20130929,2013-09-29,ambulatory,1,1,15.0,15.0,0,0,5786.73,4629.38,1157.35,1
249985492892219599,WHITLEY WELLNESS LLC,20130930,2013-09-30,wellness,1,1,15.0,15.0,0,0,816.80,0.00,816.80,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20131019,2013-10-19,ambulatory,1,1,15.0,15.0,0,0,1527.29,1221.83,305.46,1
1053862909723414558,COMPASSIONATE HEALTH CARE GROUP LLC,20131028,2013-10-28,wellness,1,1,55.2,55.2,0,0,785.58,685.58,100.00,1
909182873596142954,SOUTHCOAST HOSPITAL GROUP  INC,20131104,2013-11-04,ambulatory,1,1,77.88333333333334,77.88333333333334,0,0,1184.50,1134.50,50.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20131116,2013-11-16,outpatient,1,1,36.2,36.2,0,0,1136.06,908.83,227.23,1
363458983347729064,Fitchburg Outpatient Clinic,20131117,2013-11-17,ambulatory,1,1,299.75,299.75,0,0,1875.86,1825.86,50.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20131130,2013-11-30,ambulatory,1,1,187.73333333333332,187.73333333333332,0,0,3536.75,2829.40,707.35,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20131210,2013-12-10,outpatient,1,1,15.0,15.0,0,0,1250.85,1000.68,250.17,1
137002283324145083,STURDY MEMORIAL HOSPITAL INC,20131211,2013-12-11,ambulatory,1,1,15.0,15.0,0,0,1005.38,1005.38,0.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20140122,2014-01-22,ambulatory,1,1,44.0,44.0,0,0,2730.98,2102.34,628.64,1
41581407780620585,WHITTIER REHABILITATION HOSPITAL - BRADFORD,20140131,2014-01-31,outpatient,1,1,15.0,15.0,0,0,85.55,85.55,0.00,1
815218868737845247,Causeway OPC,20140201,2014-02-01,outpatient,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
93679773638781409,TUFTS MEDICAL CENTER,20140201,2014-02-01,outpatient,1,1,15.0,15.0,0,0,85.55,0.00,85.55,1
410915144747947572,COOLEY DICKINSON HOSPITAL INC,20140202,2014-02-02,outpatient,1,1,15.0,15.0,0,0,85.55,0.00,85.55,1
389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,20140202,2014-02-02,outpatient,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
801031929336468325,BROCKTON HOSPITAL  INC.,20140204,2014-02-04,outpatient,1,1,15.0,15.0,0,0,85.55,15.49,70.06,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20140204,2014-02-04,outpatient,1,1,15.0,15.0,0,0,85.55,85.55,0.00,1
392549857133219292,CAPE COD HOSPITAL INC,20140206,2014-02-06,outpatient,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20140206,2014-02-06,outpatient,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
160559015988030201,HEALTHFIRST FAMILY CARE CENTER INC,20140218,2014-02-18,wellness,1,1,30.1,30.1,0,0,704.20,563.36,140.84,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140223,2014-02-23,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
1031243542611916810,ENCOMPASS HEALTH REHABILITATION HOSP OF NEW ENGLAN,20140305,2014-03-05,ambulatory,1,1,15.0,15.0,0,0,85.55,35.55,50.00,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20140311,2014-03-11,outpatient,1,1,15.0,15.0,0,0,4575.68,3660.54,915.14,1
815218868737845247,Causeway OPC,20140315,2014-03-15,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20140315,2014-03-15,outpatient,1,1,38.75,38.75,0,0,815.27,652.20,163.07,1
1031243542611916810,ENCOMPASS HEALTH REHABILITATION HOSP OF NEW ENGLAN,20140323,2014-03-23,ambulatory,2,1,36.55833333333334,36.55833333333334,0,0,1090.93,990.93,100.00,1
264175530648959689,SIGNATURE HEALTHCARE MEDICAL GROUP INC,20140330,2014-03-30,wellness,1,1,36.166666666666664,36.166666666666664,0,0,1567.00,1567.00,0.00,1
93679773638781409,TUFTS MEDICAL CENTER,20140402,2014-04-02,ambulatory,1,1,15.0,15.0,0,0,85.55,59.88,25.67,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20140403,2014-04-03,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
392549857133219292,CAPE COD HOSPITAL INC,20140404,2014-04-04,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
469245621271018320,LYNN URGENT CARE LLC,20140405,2014-04-05,urgentcare,1,1,55.75,55.75,0,0,872.30,697.82,174.48,1
801031929336468325,BROCKTON HOSPITAL  INC.,20140406,2014-04-06,ambulatory,1,1,15.0,15.0,0,0,85.55,35.55,50.00,1
814284400183858824,PRIMARY CARE NORTH PC,20140412,2014-04-12,wellness,1,1,49.6,49.6,0,0,1210.18,781.74,428.44,1
723111811226363721,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,20140412,2014-04-12,emergency,1,1,60.0,60.0,0,1,295.34,236.26,59.08,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140415,2014-04-15,ambulatory,1,1,15.0,15.0,0,0,7049.32,5639.45,1409.87,1
469245621271018320,LYNN URGENT CARE LLC,20140419,2014-04-19,urgentcare,1,1,44.95,44.95,0,0,872.30,697.82,174.48,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140424,2014-04-24,ambulatory,1,1,15.0,15.0,0,0,4444.98,3555.98,889.00,1
469245621271018320,LYNN URGENT CARE LLC,20140426,2014-04-26,urgentcare,1,1,15.0,15.0,0,0,291.74,233.38,58.36,1
651473276246308486,GREATER LAWRENCE FAMILY HEALTH CENTER INC,20140427,2014-04-27,wellness,1,1,51.016666666666666,51.016666666666666,0,0,919.90,0.00,919.90,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20140503,2014-05-03,ambulatory,1,1,349.3833333333333,349.3833333333333,0,0,4830.95,3864.76,966.19,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20140510,2014-05-10,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140511,2014-05-11,ambulatory,1,1,15.0,15.0,0,0,1443.68,1154.94,288.74,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20140514,2014-05-14,outpatient,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20140517,2014-05-17,wellness,1,1,37.083333333333336,37.083333333333336,0,0,866.52,693.20,173.32,1
469245621271018320,LYNN URGENT CARE LLC,20140524,2014-05-24,urgentcare,1,1,15.0,15.0,0,0,507.44,405.94,101.50,1
244544338078735615,TEWKSBURY HOSPITAL,20140527,2014-05-27,outpatient,1,1,15.0,15.0,0,0,85.55,0.00,85.55,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20140610,2014-06-10,outpatient,1,1,15.0,15.0,0,0,1250.85,1000.68,250.17,1
741458505160782152,LOWELL COMMUNITY HEALTH CENTER,20140615,2014-06-15,wellness,1,1,56.63333333333333,56.63333333333333,0,0,919.90,0.00,919.90,1
44500129533123678,SOUTHCOAST HOSPITALS GROUP INC,20140622,2014-06-22,outpatient,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,20140627,2014-06-27,ambulatory,1,1,44.0,44.0,0,0,2730.98,2184.78,546.20,1
744977654436978746,THE LOWELL GENERAL HOSPITAL,20140709,2014-07-09,ambulatory,1,1,15.0,15.0,0,0,92.93,0.00,92.93,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140805,2014-08-05,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
654094879719975440,BARRINGTON URGENT CARE PC,20140812,2014-08-12,urgentcare,1,1,57.38333333333333,57.38333333333333,0,0,1000.26,800.20,200.06,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140819,2014-08-19,ambulatory,1,1,31.716666666666665,31.716666666666665,0,0,5138.45,4110.76,1027.69,1
132019786462314408,DAVIS SQUARE FAMILY PRACTICE,20140821,2014-08-21,wellness,1,1,40.86666666666667,40.86666666666667,0,0,1177.97,1077.97,100.00,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140825,2014-08-25,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140826,2014-08-26,ambulatory,1,1,232.0,232.0,0,0,3105.35,1317.88,1787.47,1
407314214986713425,KINDRED  HOSPICE,20140902,2014-09-02,hospice,1,1,27375.0,27375.0,0,0,10491.13,8392.90,2098.23,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20140909,2014-09-09,outpatient,1,1,15.0,15.0,0,0,1250.85,814.28,436.57,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20140913,2014-09-13,outpatient,1,1,59.93333333333333,59.93333333333333,0,0,951.27,761.00,190.27,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20140923,2014-09-23,ambulatory,1,1,69.06666666666666,69.06666666666666,0,0,1227.58,982.06,245.52,1
801031929336468325,BROCKTON HOSPITAL  INC.,20141003,2014-10-03,ambulatory,1,1,15.0,15.0,0,0,85.55,35.55,50.00,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20141007,2014-10-07,ambulatory,1,1,15.0,15.0,0,0,7296.33,5837.06,1459.27,1
790885867393293671,DUTTON FAMILY CARE ASSOCIATES LLP,20141023,2014-10-23,wellness,1,1,57.6,57.6,0,0,778.78,0.00,778.78,1
332886644979055046,MILFORD REGIONAL MEDICAL CENTER,20141030,2014-10-30,ambulatory,1,1,15.0,15.0,0,0,92.93,74.34,18.59,1
389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,20141031,2014-10-31,inpatient,1,1,3123.1,3123.1,1,0,2319.26,1855.38,463.88,1
395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20141101,2014-11-01,outpatient,1,1,32.81666666666667,32.81666666666667,0,0,652.95,522.36,130.59,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20141110,2014-11-10,ambulatory,1,1,15.0,15.0,0,0,15801.58,12641.26,3160.32,1
29154059241288267,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,20141209,2014-12-09,outpatient,1,1,15.466666666666667,15.466666666666667,0,0,1692.64,1354.11,338.53,1
29818448345197287,GREATER LAWRENCE FAMILY HEALTH CENTER INC,20141213,2014-12-13,wellness,1,1,15.0,15.0,0,0,704.20,604.20,100.00,1
38279960638745704,SOUTHCOAST HOSPITALS GROUP INC,20141213,2014-12-13,ambulatory,1,1,15.0,15.0,0,0,17561.40,17561.40,0.00,1
472226794892644975,HAVERHILL FAMILY OFFICE LLC,20141225,2014-12-25,wellness,1,1,15.0,15.0,0,0,347.38,0.00,347.38,1
969560228442772145,FAMILY PRACTICE GROUP PC,20141231,2014-12-31,wellness,1,1,44.233333333333334,44.233333333333334,0,0,914.78,814.78,100.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20150110,2015-01-10,outpatient,1,1,58.43333333333333,58.43333333333333,0,0,815.27,652.20,163.07,1
